datetime,tot_orders,tot_gross_revenue,tot_cogs,tot_order_marketplace,tot_order_website,tot_order_b2b,temperature_2m,relative_humidity_2m,precipitation,rain,snowfall,weather_code,weather_description,cloud_cover,sunshine_duration,is_weekend,day_of_week,tot_sessions,product_margin,AOV,cvr,revenue_per_session,lag_weekday_tot_orders,lag_weekday_tot_gross_revenue,lag_weekday_AOV,lag_weekday_cvr,lag_weekday_revenue_per_session,lag_1_tot_orders,lag_1_tot_gross_revenue,lag_1_AOV,lag_1_cvr,lag_1_revenue_per_session,lag_24_tot_orders,lag_24_tot_gross_revenue,lag_24_AOV,lag_24_cvr,lag_24_revenue_per_session,lag_168_tot_orders,lag_168_tot_gross_revenue,lag_168_AOV,lag_168_cvr,lag_168_revenue_per_session,lag_720_tot_orders,lag_720_tot_gross_revenue,lag_720_AOV,lag_720_cvr,lag_720_revenue_per_session
2023-08-11 17:00:00+00:00,3,1044.44,293.14,0,3,0,24.798,58.08179,0.0,0.0,0.0,0.0,clear,6.9,3600.0,False,Friday,60,1044.159332848225,348.1466666666667,0.05,17.407333333333334,2.0,331.57,165.785,0.010638297872340425,1.7636702127659574,1.0,15.0,15.0,0.0058823529411764705,0.08823529411764706,3.0,1343.87,447.95666666666665,0.04918032786885246,22.030655737704915,2.0,59.03,29.515,0.02,0.5903,2.0,423.91999999999996,211.95999999999998,0.017241379310344827,3.654482758620689
2023-08-11 18:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,60,0.0,0.0,0.0,0.0,2.0,3573.04,1786.52,0.020202020202020204,36.09131313131313,3.0,1044.44,348.1466666666667,0.05,17.407333333333334,1.0,35.0,35.0,0.014084507042253521,0.49295774647887325,2.0,70.0,35.0,0.011363636363636364,0.3977272727272727,2.0,251.01,125.505,0.04,5.0202
2023-08-11 19:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,15.0,0.011494252873563218,0.1724137931034483,0.0,0.0,0.0,0.0,0.0,1.0,23.79,23.79,0.014492753623188406,0.34478260869565214
2023-08-11 20:00:00+00:00,2,109.01,24.4,1,1,0,21.998,79.2979,0.0,0.0,0.0,0.0,clear,1.8000001,3600.0,False,Friday,92,108.78616732409871,54.505,0.021739130434782608,1.1848913043478262,1.0,120.55,120.55,0.011764705882352941,1.418235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,367.18,367.18,0.009615384615384616,3.5305769230769233,1.0,30.0,30.0,0.011235955056179775,0.33707865168539325
2023-08-11 21:00:00+00:00,1,50.0,12.8,1,0,0,19.448,83.334305,0.0,0.0,0.0,0.0,clear,1.2,187.77426,False,Friday,123,49.744,50.0,0.008130081300813009,0.4065040650406504,0.0,0.0,0.0,0.0,0.0,2.0,109.01,54.505,0.021739130434782608,1.1848913043478262,1.0,40.0,40.0,0.005291005291005291,0.21164021164021163,3.0,74.9,24.96666666666667,0.022727272727272728,0.5674242424242425,3.0,177.35,59.11666666666667,0.05,2.955833333333333
2023-08-11 22:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,125,0.0,0.0,0.0,0.0,1.0,25.0,25.0,0.010752688172043012,0.26881720430107525,1.0,50.0,50.0,0.008130081300813009,0.4065040650406504,2.0,63.31,31.655,0.011235955056179775,0.3556741573033708,1.0,8.47,8.47,0.005319148936170213,0.0450531914893617,1.0,25.0,25.0,0.005291005291005291,0.13227513227513227
2023-08-11 23:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-12 00:00:00+00:00,1,29.8,6.9,0,1,0,17.548,87.4987,0.0,0.0,0.0,0.0,clear,9.6,0.0,True,Saturday,175,29.568456375838927,29.8,0.005714285714285714,0.1702857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-12 01:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.8,29.8,0.005714285714285714,0.1702857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-12 02:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-12 03:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-12 04:00:00+00:00,1,26.65,8.6,1,0,0,17.548,80.72893,0.0,0.0,0.0,1.0,mainly_sunny,27.300001,0.0,True,Saturday,113,26.32729831144465,26.65,0.008849557522123894,0.23584070796460177,1.0,150.0,150.0,0.006578947368421052,0.9868421052631579,0.0,0.0,0.0,0.0,0.0,1.0,158.24,158.24,0.01282051282051282,2.028717948717949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-12 05:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.65,26.65,0.008849557522123894,0.23584070796460177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-12 06:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,105,0.0,0.0,0.0,0.0,2.0,447.12,223.56,0.010810810810810811,2.416864864864865,0.0,0.0,0.0,0.0,0.0,3.0,604.33,201.44333333333336,0.075,15.108250000000002,0.0,0.0,0.0,0.0,0.0,2.0,214.17000000000002,107.08500000000001,0.008438818565400843,0.9036708860759495
2023-08-12 07:00:00+00:00,4,176.14999999999998,70.6,0,4,0,17.298,80.17361,0.0,0.0,0.0,0.0,sunny,7.2000003,0.0,True,Saturday,164,175.74920522282144,44.037499999999994,0.024390243902439025,1.0740853658536584,6.0,195.09,32.515,0.06,1.9509,0.0,0.0,0.0,0.0,0.0,3.0,141.32999999999998,47.10999999999999,0.023255813953488372,1.0955813953488371,1.0,60.0,60.0,0.009174311926605505,0.5504587155963303,5.0,215.74,43.148,0.21739130434782608,9.38
2023-08-12 08:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,176.14999999999998,44.037499999999994,0.024390243902439025,1.0740853658536584,2.0,125.62,62.81,0.020833333333333332,1.3085416666666667,1.0,26.5,26.5,0.010638297872340425,0.28191489361702127,1.0,20.0,20.0,0.014084507042253521,0.28169014084507044
2023-08-12 09:00:00+00:00,3,1513.32,386.61,0,3,0,22.147999,67.49743,0.0,0.0,0.0,0.0,sunny,13.800001,3600.0,True,Saturday,50,1513.064528586155,504.44,0.06,30.266399999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,364.24,182.12,0.007751937984496124,1.4117829457364341
2023-08-12 10:00:00+00:00,2,89.80000000000001,25.7,0,2,0,23.798,64.27554,0.0,0.0,0.0,1.0,mainly_sunny,26.400002,3600.0,True,Saturday,176,89.51380846325168,44.900000000000006,0.011363636363636364,0.5102272727272728,0.0,0.0,0.0,0.0,0.0,3.0,1513.32,504.44,0.06,30.266399999999997,4.0,410.26,102.565,0.04597701149425287,4.7156321839080455,4.0,663.6,165.9,0.022222222222222223,3.686666666666667,3.0,237.3,79.10000000000001,0.041666666666666664,3.2958333333333334
2023-08-12 11:00:00+00:00,1,9.9,45.0,0,1,0,20.748,77.38481,0.8,0.8,0.0,53.0,drizzle,100.0,3600.0,True,Saturday,268,5.354545454545455,9.9,0.0037313432835820895,0.036940298507462686,3.0,107.53999999999999,35.846666666666664,0.06,2.1508,2.0,89.80000000000001,44.900000000000006,0.011363636363636364,0.5102272727272728,1.0,37.98,37.98,0.004484304932735426,0.17031390134529148,1.0,75.0,75.0,0.007142857142857143,0.5357142857142857,1.0,15.0,15.0,0.006134969325153374,0.09202453987730061
2023-08-12 12:00:00+00:00,2,34.9,5.59,1,1,0,21.998,73.75418,1.4,1.4,0.0,61.0,light_rain,53.4,3600.0,True,Saturday,166,34.73982808022922,17.45,0.012048192771084338,0.21024096385542168,1.0,26.91,26.91,0.005291005291005291,0.14238095238095239,1.0,9.9,9.9,0.0037313432835820895,0.036940298507462686,1.0,20.0,20.0,0.008849557522123894,0.17699115044247787,0.0,0.0,0.0,0.0,0.0,1.0,18.94,18.94,0.009523809523809525,0.1803809523809524
2023-08-12 13:00:00+00:00,2,44.9,12.100000000000001,2,0,0,22.798,73.42693,1.3,1.3,0.0,61.0,light_rain,7.8,3600.0,True,Saturday,101,44.63051224944321,22.45,0.019801980198019802,0.44455445544554456,3.0,279.9,93.3,0.038461538461538464,3.588461538461538,2.0,34.9,17.45,0.012048192771084338,0.21024096385542168,1.0,299.7,299.7,0.008264462809917356,2.476859504132231,1.0,60.24,60.24,0.007751937984496124,0.4669767441860465,1.0,219.26,219.26,0.006329113924050633,1.3877215189873418
2023-08-12 14:00:00+00:00,1,14.9,2.8,0,1,0,25.348,57.84433,0.1,0.1,0.0,51.0,light_drizzle,38.4,3600.0,True,Saturday,92,14.712080536912753,14.9,0.010869565217391304,0.16195652173913044,2.0,139.8,69.9,0.030303030303030304,2.118181818181818,2.0,44.9,22.45,0.019801980198019802,0.44455445544554456,3.0,119.4,39.800000000000004,0.0410958904109589,1.6356164383561644,1.0,50.0,50.0,0.012987012987012988,0.6493506493506493,3.0,120.53999999999999,40.18,0.030612244897959183,1.23
2023-08-12 15:00:00+00:00,5,332.42,102.5,0,5,0,24.397999,63.59485,0.0,0.0,0.0,1.0,mainly_sunny,20.1,3600.0,True,Saturday,116,332.1116551350701,66.48400000000001,0.04310344827586207,2.865689655172414,3.0,297.40999999999997,99.13666666666666,0.061224489795918366,6.069591836734693,1.0,14.9,14.9,0.010869565217391304,0.16195652173913044,10.0,1204.43,120.44300000000001,0.04807692307692308,5.790528846153847,1.0,187.83,187.83,0.007142857142857143,1.3416428571428571,1.0,53.72,53.72,0.02702702702702703,1.451891891891892
2023-08-12 16:00:00+00:00,1,20.0,5.8,1,0,0,24.948,64.11754,0.1,0.1,0.0,51.0,light_drizzle,22.5,3600.0,True,Saturday,54,19.71,20.0,0.018518518518518517,0.37037037037037035,1.0,39.8,39.8,0.01639344262295082,0.6524590163934426,5.0,332.42,66.48400000000001,0.04310344827586207,2.865689655172414,1.0,15.0,15.0,0.0058823529411764705,0.08823529411764706,1.0,39.9,39.9,0.012195121951219513,0.4865853658536585,2.0,66.0,33.0,0.022222222222222223,0.7333333333333333
2023-08-12 17:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,108,0.0,0.0,0.0,0.0,2.0,59.03,29.515,0.02,0.5903,1.0,20.0,20.0,0.018518518518518517,0.37037037037037035,3.0,1044.44,348.1466666666667,0.05,17.407333333333334,0.0,0.0,0.0,0.0,0.0,2.0,67.84,33.92,0.006289308176100629,0.21333333333333335
2023-08-12 18:00:00+00:00,2,178.81,90.78999999999999,0,2,0,20.448,82.40309,0.1,0.1,0.0,51.0,light_drizzle,31.2,0.0,True,Saturday,145,178.30225434819081,89.405,0.013793103448275862,1.2331724137931035,2.0,70.0,35.0,0.011363636363636364,0.3977272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,90.0,0.0136986301369863,1.2328767123287672,0.0,0.0,0.0,0.0,0.0
2023-08-12 19:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,178.81,89.405,0.013793103448275862,1.2331724137931035,0.0,0.0,0.0,0.0,0.0,3.0,121.25,40.416666666666664,0.02608695652173913,1.0543478260869565,2.0,114.7,57.35,0.02564102564102564,1.4705128205128206
2023-08-12 20:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,163,0.0,0.0,0.0,0.0,1.0,367.18,367.18,0.009615384615384616,3.5305769230769233,0.0,0.0,0.0,0.0,0.0,2.0,109.01,54.505,0.021739130434782608,1.1848913043478262,0.0,0.0,0.0,0.0,0.0,1.0,200.0,200.0,0.010416666666666666,2.0833333333333335
2023-08-12 21:00:00+00:00,2,270.0,73.0,2,0,0,19.248,89.89369,0.0,0.0,0.0,1.0,mainly_clear,35.7,0.0,True,Saturday,30,269.72962962962964,135.0,0.06666666666666667,9.0,3.0,74.9,24.96666666666667,0.022727272727272728,0.5674242424242425,0.0,0.0,0.0,0.0,0.0,1.0,50.0,50.0,0.008130081300813009,0.4065040650406504,1.0,15.0,15.0,0.007518796992481203,0.11278195488721804,1.0,31.92,31.92,0.01639344262295082,0.5232786885245901
2023-08-12 22:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,87,0.0,0.0,0.0,0.0,1.0,8.47,8.47,0.005319148936170213,0.0450531914893617,2.0,270.0,135.0,0.06666666666666667,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,244.64,122.32,0.017241379310344827,2.108965517241379
2023-08-12 23:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-13 00:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.8,29.8,0.005714285714285714,0.1702857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-13 01:00:00+00:00,1,24.9,12.5,0,1,0,16.848,94.43321,0.0,0.0,0.0,1.0,mainly_clear,39.299995,0.0,True,Sunday,74,24.397991967871484,24.9,0.013513513513513514,0.3364864864864865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-13 02:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.9,24.9,0.013513513513513514,0.3364864864864865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-13 03:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-13 04:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.65,26.65,0.008849557522123894,0.23584070796460177,1.0,25.0,25.0,0.013157894736842105,0.32894736842105265,0.0,0.0,0.0,0.0,0.0
2023-08-13 05:00:00+00:00,1,19.03,12.55,1,0,0,16.348,93.50822,0.0,0.0,0.0,1.0,mainly_sunny,35.7,0.0,True,Sunday,137,18.370514976353128,19.03,0.0072992700729927005,0.1389051094890511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.007518796992481203,0.7518796992481203
2023-08-13 06:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.03,19.03,0.0072992700729927005,0.1389051094890511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3092.0499999999997,1546.0249999999999,0.02197802197802198,33.97857142857143
2023-08-13 07:00:00+00:00,5,312.33,115.18,1,4,0,16.098,94.4018,0.0,0.0,0.0,1.0,mainly_sunny,28.500002,0.0,True,Sunday,68,311.9612233855217,62.465999999999994,0.07352941176470588,4.593088235294117,1.0,60.0,60.0,0.009174311926605505,0.5504587155963303,0.0,0.0,0.0,0.0,0.0,4.0,176.14999999999998,44.037499999999994,0.024390243902439025,1.0740853658536584,0.0,0.0,0.0,0.0,0.0,3.0,304.48,101.49333333333334,0.06521739130434782,6.619130434782609
2023-08-13 08:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,145,0.0,0.0,0.0,0.0,1.0,26.5,26.5,0.010638297872340425,0.28191489361702127,5.0,312.33,62.465999999999994,0.07352941176470588,4.593088235294117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,376.65999999999997,188.32999999999998,0.014492753623188406,2.729420289855072
2023-08-13 09:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1513.32,504.44,0.06,30.266399999999997,0.0,0.0,0.0,0.0,0.0,2.0,129.2,64.6,0.009523809523809525,0.6152380952380951
2023-08-13 10:00:00+00:00,2,161.4,66.71000000000001,1,1,0,21.647999,77.2765,0.0,0.0,0.0,0.0,sunny,6.0000005,3600.0,True,Sunday,220,160.9866790582404,80.7,0.00909090909090909,0.7336363636363636,4.0,663.6,165.9,0.022222222222222223,3.686666666666667,0.0,0.0,0.0,0.0,0.0,2.0,89.80000000000001,44.900000000000006,0.011363636363636364,0.5102272727272728,3.0,75.0,25.0,0.039473684210526314,0.9868421052631579,1.0,30.0,30.0,0.00546448087431694,0.16393442622950818
2023-08-13 11:00:00+00:00,1,70.43,37.59,1,0,0,23.048,75.33717,0.0,0.0,0.0,0.0,sunny,17.1,3600.0,True,Sunday,174,69.89627857447111,70.43,0.005747126436781609,0.4047701149425288,1.0,75.0,75.0,0.007142857142857143,0.5357142857142857,2.0,161.4,80.7,0.00909090909090909,0.7336363636363636,1.0,9.9,9.9,0.0037313432835820895,0.036940298507462686,0.0,0.0,0.0,0.0,0.0,2.0,197.98999999999998,98.99499999999999,0.018518518518518517,1.8332407407407405
2023-08-13 12:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,70.43,70.43,0.005747126436781609,0.4047701149425288,2.0,34.9,17.45,0.012048192771084338,0.21024096385542168,0.0,0.0,0.0,0.0,0.0,3.0,139.76,46.586666666666666,0.038461538461538464,1.7917948717948717
2023-08-13 13:00:00+00:00,1,29.9,5.9,1,0,0,24.647999,73.5144,0.3,0.3,0.0,51.0,light_drizzle,77.1,3600.0,True,Sunday,148,29.70267558528428,29.9,0.006756756756756757,0.20202702702702702,1.0,60.24,60.24,0.007751937984496124,0.4669767441860465,0.0,0.0,0.0,0.0,0.0,2.0,44.9,22.45,0.019801980198019802,0.44455445544554456,2.0,77.91,38.955,0.024691358024691357,0.9618518518518518,2.0,74.51,37.255,0.017094017094017096,0.6368376068376069
2023-08-13 14:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,211,0.0,0.0,0.0,0.0,1.0,50.0,50.0,0.012987012987012988,0.6493506493506493,1.0,29.9,29.9,0.006756756756756757,0.20202702702702702,1.0,14.9,14.9,0.010869565217391304,0.16195652173913044,2.0,415.0,207.5,0.02247191011235955,4.662921348314606,0.0,0.0,0.0,0.0,0.0
2023-08-13 15:00:00+00:00,2,8609.68,1924.87,0,2,0,24.147999,67.899086,0.9,0.9,0.0,53.0,drizzle,25.2,3600.0,True,Sunday,80,8609.456429553711,4304.84,0.025,107.62100000000001,1.0,187.83,187.83,0.007142857142857143,1.3416428571428571,0.0,0.0,0.0,0.0,0.0,5.0,332.42,66.48400000000001,0.04310344827586207,2.865689655172414,3.0,267.06,89.02,0.02127659574468085,1.8940425531914893,3.0,125.85,41.949999999999996,0.04918032786885246,2.0631147540983608
2023-08-13 16:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,43,0.0,0.0,0.0,0.0,1.0,39.9,39.9,0.012195121951219513,0.4865853658536585,2.0,8609.68,4304.84,0.025,107.62100000000001,1.0,20.0,20.0,0.018518518518518517,0.37037037037037035,1.0,80.0,80.0,0.0045662100456621,0.365296803652968,0.0,0.0,0.0,0.0,0.0
2023-08-13 17:00:00+00:00,1,30.9,15.5,0,1,0,24.348,65.62614,0.0,0.0,0.0,1.0,mainly_clear,34.2,3600.0,True,Sunday,68,30.39838187702265,30.9,0.014705882352941176,0.45441176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,173.25,86.625,0.014598540145985401,1.2645985401459854
2023-08-13 18:00:00+00:00,2,94.80000000000001,17.5,1,1,0,22.647999,72.48084,1.2,1.2,0.0,55.0,heavy_drizzle,70.8,3600.0,True,Sunday,144,94.61540084388187,47.400000000000006,0.013888888888888888,0.6583333333333334,1.0,90.0,90.0,0.0136986301369863,1.2328767123287672,1.0,30.9,30.9,0.014705882352941176,0.45441176470588235,2.0,178.81,89.405,0.013793103448275862,1.2331724137931035,1.0,40.0,40.0,0.008620689655172414,0.3448275862068966,2.0,142.87,71.435,0.02247191011235955,1.6052808988764045
2023-08-13 19:00:00+00:00,1,25.0,9.3,1,0,0,21.397999,81.48882,0.0,0.0,0.0,1.0,mainly_clear,36.3,0.0,True,Sunday,22,24.628,25.0,0.045454545454545456,1.1363636363636365,3.0,121.25,40.416666666666664,0.02608695652173913,1.0543478260869565,2.0,94.80000000000001,47.400000000000006,0.013888888888888888,0.6583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-13 20:00:00+00:00,1,46.0,13.0,1,0,0,20.798,84.546684,0.0,0.0,0.0,2.0,partly_cloudy,54.0,3514.1072,True,Sunday,42,45.71739130434783,46.0,0.023809523809523808,1.0952380952380953,0.0,0.0,0.0,0.0,0.0,1.0,25.0,25.0,0.045454545454545456,1.1363636363636365,0.0,0.0,0.0,0.0,0.0,2.0,284.79999999999995,142.39999999999998,0.020202020202020204,2.876767676767676,0.0,0.0,0.0,0.0,0.0
2023-08-13 21:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,158,0.0,0.0,0.0,0.0,1.0,15.0,15.0,0.007518796992481203,0.11278195488721804,1.0,46.0,46.0,0.023809523809523808,1.0952380952380953,2.0,270.0,135.0,0.06666666666666667,9.0,3.0,525.0,175.0,0.05,8.75,1.0,40.0,40.0,0.009523809523809525,0.38095238095238093
2023-08-13 22:00:00+00:00,3,102.68,25.3,2,1,0,18.298,93.601746,0.0,0.0,0.0,1.0,mainly_clear,37.2,0.0,True,Sunday,186,102.43360342812622,34.22666666666667,0.016129032258064516,0.5520430107526882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.79,23.79,0.021739130434782608,0.5171739130434783,2.0,62.98,31.49,0.020833333333333332,0.6560416666666666
2023-08-13 23:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,102.68,34.22666666666667,0.016129032258064516,0.5520430107526882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-14 00:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-14 01:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.9,24.9,0.013513513513513514,0.3364864864864865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-14 02:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-14 03:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-14 04:00:00+00:00,1,75.0,17.0,1,0,0,16.798,90.87174,0.0,0.0,0.0,0.0,sunny,7.8,0.0,False,Monday,188,74.77333333333333,75.0,0.005319148936170213,0.39893617021276595,1.0,25.0,25.0,0.013157894736842105,0.32894736842105265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,346.64,346.64,0.004694835680751174,1.6274178403755868,0.0,0.0,0.0,0.0,0.0
2023-08-14 05:00:00+00:00,0,0.0,0.0,0,0,0,,,,,,,,,,True,,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75.0,75.0,0.005319148936170213,0.39893617021276595,1.0,19.03,19.03,0.0072992700729927005,0.1389051094890511,1.0,189.6,189.6,0.013333333333333334,2.528,0.0,0.0,0.0,0.0,0.0
2023-08-14 06:00:00+00:00,2,3192.71,2401.62,0,2,0,15.598,89.620964,0.0,0.0,0.0,0.0,sunny,3.3000002,0.0,False,Monday,162,3191.9577800990382,1596.355,0.012345679012345678,19.708086419753087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,112.81,56.405,0.015267175572519083,0.861145038167939,0.0,0.0,0.0,0.0,0.0
2023-08-14 07:00:00+00:00,3,114.96000000000001,107.63,1,2,0,15.598,88.17751,0.0,0.0,0.0,0.0,sunny,6.0,0.0,False,Monday,125,114.02376130828115,38.32,0.024,0.91968,0.0,0.0,0.0,0.0,0.0,2.0,3192.71,1596.355,0.012345679012345678,19.708086419753087,5.0,312.33,62.465999999999994,0.07352941176470588,4.593088235294117,9.0,384.85,42.76111111111111,0.1323529411764706,5.659558823529412,2.0,595.7199999999999,297.85999999999996,0.00909090909090909,2.7078181818181815
