customer_id,recency,frequency,monetary,recency_score,frequency_score,monetary_score,RFM_Score,RFM_Segment
3596,269,1.0,47.519999999999996,1,1,2,112,Hibernating
3600,2,1.0,15.8,5,1,1,511,New Customers
3601,36,1.0,74.03,5,1,3,513,New Customers
3602,222,1.0,34.87,2,2,2,222,Hibernating
3603,284,1.0,97.93,1,2,4,124,Others
3604,323,1.0,169.4,1,2,4,124,Others
3605,60,1.0,45.0,4,2,2,422,Potential Loyalist
3607,127,1.0,181.63,3,2,4,324,Others
3608,71,1.0,350.0,4,2,5,425,Potential Loyalist
3609,14,1.0,64.01,5,2,3,523,Potential Loyalist
3610,226,1.0,36.629999999999995,2,2,2,222,Hibernating
3611,115,1.0,1151.17,3,2,5,325,Others
3612,35,2.0,74.94,5,5,3,553,Loyal Customers
3614,65,1.0,1019.11,4,2,5,425,Potential Loyalist
3615,120,1.0,129.21,3,2,4,324,Others
3616,23,1.0,89.9,5,2,4,524,Potential Loyalist
3617,155,1.0,24.9,2,2,1,221,Hibernating
3618,86,2.0,607.18,4,5,5,455,Loyal Customers
3619,76,1.0,96.12,4,2,4,424,Potential Loyalist
3620,32,1.0,370.28999999999996,5,2,5,525,Potential Loyalist
3621,124,1.0,84.77,3,2,3,323,Others
3622,46,1.0,93.88,4,2,4,424,Potential Loyalist
3624,80,2.0,78.34,4,5,3,453,Loyal Customers
3630,7,1.0,15.0,5,2,1,521,Potential Loyalist
3633,11,1.0,34.43,5,2,2,522,Potential Loyalist
3634,324,1.0,132.43,1,2,4,124,Others
3638,162,1.0,71.55,2,2,3,223,Others
3642,39,1.0,149.07,4,2,4,424,Potential Loyalist
3643,269,2.0,78.24000000000001,1,5,3,153,At Risk
3644,186,1.0,552.2,2,2,5,225,Others
3645,44,1.0,148.0,4,2,4,424,Potential Loyalist
3646,292,1.0,19.2,1,2,1,121,Hibernating
3647,188,1.0,42.89,2,2,2,222,Hibernating
3648,212,1.0,191.08,2,2,5,225,Others
3649,48,1.0,29.1,4,2,2,422,Potential Loyalist
3652,212,1.0,161.55,2,2,4,224,Others
3653,168,1.0,50.0,2,2,2,222,Hibernating
3655,27,1.0,24.8,5,2,1,521,Potential Loyalist
3658,33,1.0,20.0,5,2,1,521,Potential Loyalist
3661,346,1.0,441.32,1,2,5,125,Others
3662,9,2.0,156.76,5,5,4,554,Champions
3663,36,1.0,97.51,5,2,4,524,Potential Loyalist
3664,11,1.0,99.9,5,2,4,524,Potential Loyalist
3665,29,1.0,41.16,5,2,2,522,Potential Loyalist
3666,1,1.0,51.32,5,2,3,523,Potential Loyalist
3668,107,1.0,53.06,3,2,3,323,Others
3669,144,1.0,51.03,3,2,3,323,Others
3670,76,1.0,14.9,4,2,1,421,Potential Loyalist
3675,196,1.0,10.25,2,2,1,221,Hibernating
3676,237,1.0,54.0,1,2,3,123,Others
3677,128,1.0,46.0,3,2,2,322,Others
3679,52,1.0,192.78,4,2,5,425,Potential Loyalist
3691,319,1.0,2053.0,1,2,5,125,Others
3692,9,1.0,15.8,5,2,1,521,Potential Loyalist
3693,289,1.0,35.96,1,2,2,122,Hibernating
3697,97,1.0,20.93,3,2,1,321,Others
3698,127,1.0,1169.9299999999998,3,2,5,325,Others
3701,187,1.0,22.1,2,2,1,221,Hibernating
3704,153,1.0,120.55,3,2,4,324,Others
3705,93,1.0,9.9,3,2,1,321,Others
3707,210,1.0,177.3,2,2,4,224,Others
3708,87,1.0,54.82,3,2,3,323,Others
3709,117,1.0,61.74,3,2,3,323,Others
3711,10,1.3333333333333333,969.9699999999999,5,5,5,555,Champions
3712,148,1.0,14.02,3,2,1,321,Others
3717,60,1.0,196.74,4,2,5,425,Potential Loyalist
3719,335,1.0,31.92,1,2,2,122,Hibernating
3723,138,1.0,15.0,3,2,1,321,Others
3724,296,1.0,36.12,1,2,2,122,Hibernating
3725,98,1.0,7.9,3,2,1,321,Others
3726,81,1.0,29.1,4,2,2,422,Potential Loyalist
3727,92,1.0,35.0,3,2,2,322,Others
3730,35,1.0,348.57,5,2,5,525,Potential Loyalist
3732,52,1.0,25.0,4,2,1,421,Potential Loyalist
3733,33,1.0,478.29999999999995,5,2,5,525,Potential Loyalist
3736,164,1.0,793.89,2,2,5,225,Others
3740,228,1.0,10.25,2,2,1,221,Hibernating
3741,71,1.0,174.9,4,2,4,424,Potential Loyalist
3743,44,1.0,70.0,4,2,3,423,Potential Loyalist
3744,214,1.0,33.0,2,2,2,222,Hibernating
3751,20,1.0,41.72,5,2,2,522,Potential Loyalist
3753,35,1.0,105.0,5,2,4,524,Potential Loyalist
3754,105,1.0,15.0,3,2,1,321,Others
3756,294,1.0,23.52,1,2,1,121,Hibernating
3757,66,1.0,386.59999999999997,4,2,5,425,Potential Loyalist
3760,14,1.0,26.33,5,2,1,521,Potential Loyalist
3766,123,1.0,29.1,3,2,2,322,Others
3770,36,1.0,109.7,5,2,4,524,Potential Loyalist
3773,128,2.0,242.82,3,5,5,355,Others
3774,156,1.0,344.71,2,2,5,225,Others
3776,13,1.0,91.06,5,2,4,524,Potential Loyalist
3777,100,1.0,55.93,3,2,3,323,Others
3778,349,1.0,53.76,1,2,3,123,Others
3784,16,1.0,52.8,5,2,3,523,Potential Loyalist
3788,166,1.0,42.75,2,2,2,222,Hibernating
3789,75,1.0,387.92,4,2,5,425,Potential Loyalist
3791,249,1.0,158.0,1,2,4,124,Others
3794,23,1.0,95.0,5,2,4,524,Potential Loyalist
3796,241,1.0,17.9,1,2,1,121,Hibernating
3800,33,1.0,151.12,5,2,4,524,Potential Loyalist
3804,172,1.0,20.0,2,2,1,221,Hibernating
3807,184,1.0,125.91,2,2,4,224,Others
3808,143,1.0,1158.77,3,2,5,325,Others
3811,32,1.0,34.87,5,2,2,522,Potential Loyalist
3814,30,1.5,145.54,5,5,4,554,Champions
3820,37,1.0,822.98,5,2,5,525,Potential Loyalist
3822,305,2.0,221.88,1,5,5,155,At Risk
3823,68,1.0,120.47,4,2,4,424,Potential Loyalist
3825,315,1.0,29.83,1,2,2,122,Hibernating
3826,211,1.0,276.0,2,2,5,225,Others
3830,110,1.0,14.9,3,2,1,321,Others
3831,125,1.0,1249.9,3,2,5,325,Others
3832,44,1.0,29.9,4,2,2,422,Potential Loyalist
3834,117,1.0,1534.58,3,2,5,325,Others
3836,323,1.0,9.24,1,2,1,121,Hibernating
3840,200,1.0,47.59,2,2,2,222,Hibernating
3844,68,1.0,344.34,4,2,5,425,Potential Loyalist
3846,132,1.0,134.91,3,2,4,324,Others
3849,38,2.0,89.9,5,5,4,554,Champions
3850,219,1.0,59.56,2,2,3,223,Others
3852,228,1.0,28.0,2,2,2,222,Hibernating
3853,3,1.0,25.0,5,2,1,521,Potential Loyalist
3855,25,1.0,259.8,5,2,5,525,Potential Loyalist
3856,354,1.0,31.92,1,2,2,122,Hibernating
3858,309,1.0,25.2,1,2,1,121,Hibernating
3860,145,1.0,1139.75,3,2,5,325,Others
3863,83,1.0,58.83,4,2,3,423,Potential Loyalist
3864,62,1.0,41.39,4,2,2,422,Potential Loyalist
3869,283,1.0,30.24,1,2,2,122,Hibernating
3870,284,1.0,96.47,1,2,4,124,Others
3873,37,1.0,44.7,5,2,2,522,Potential Loyalist
3875,130,1.0,111.44,3,2,4,324,Others
3880,62,1.0,19.9,4,2,1,421,Potential Loyalist
3885,45,1.0,35.0,4,2,2,422,Potential Loyalist
3886,194,1.0,52.7,2,2,3,223,Others
3887,140,1.0,26.65,3,2,1,321,Others
3890,137,1.0,10.25,3,2,1,321,Others
3891,18,1.0,24.0,5,2,1,521,Potential Loyalist
3893,10,1.0,25.7,5,2,1,521,Potential Loyalist
3896,127,1.0,190.73,3,2,5,325,Others
3897,145,1.0,14.02,3,2,1,321,Others
3898,340,1.0,31.44,1,2,2,122,Hibernating
3901,12,1.0,56.010000000000005,5,2,3,523,Potential Loyalist
3902,61,1.0,204.34,4,2,5,425,Potential Loyalist
3904,36,1.0,52.83,5,2,3,523,Potential Loyalist
3907,82,1.0,83.92,4,2,3,423,Potential Loyalist
3911,320,1.0,19.32,1,2,1,121,Hibernating
3913,29,1.0,109.00999999999999,5,2,4,524,Potential Loyalist
3921,283,1.0,23.52,1,2,1,121,Hibernating
3922,292,1.0,115.12,1,2,4,124,Others
3923,12,1.5,146.42000000000002,5,5,4,554,Champions
3924,317,1.0,30.9,1,2,2,122,Hibernating
3925,36,1.0,92.95,5,2,4,524,Potential Loyalist
3926,8,1.5,372.7,5,5,5,555,Champions
3928,70,1.0,25.0,4,2,1,421,Potential Loyalist
3929,155,1.0,10.0,2,2,1,221,Hibernating
3930,203,1.0,22.1,2,2,1,221,Hibernating
3933,121,1.0,10.0,3,2,1,321,Others
3934,145,1.0,48.33,3,2,2,322,Others
3937,283,1.0,30.2,1,2,2,122,Hibernating
3940,185,1.0,218.1,2,2,5,225,Others
3945,46,1.0,152.39000000000001,4,2,4,424,Potential Loyalist
3946,58,1.0,428.09000000000003,4,2,5,425,Potential Loyalist
3948,35,1.0,450.83,5,2,5,525,Potential Loyalist
3949,26,1.0,700.29,5,2,5,525,Potential Loyalist
3951,100,1.0,23.1,3,2,1,321,Others
3953,96,1.0,39.8,3,2,2,322,Others
3955,33,1.0,219.51,5,2,5,525,Potential Loyalist
3959,127,1.0,165.17,3,2,4,324,Others
3963,59,1.0,44.019999999999996,4,2,2,422,Potential Loyalist
3967,356,1.0,23.52,1,2,1,121,Hibernating
3969,38,2.0,59.8,5,5,3,553,Loyal Customers
3972,255,1.0,0.0,1,2,1,121,Hibernating
3975,133,1.0,199.74,3,2,5,325,Others
3976,340,1.0,61.13,1,2,3,123,Others
3977,220,1.0,115.65,2,2,4,224,Others
3979,204,1.0,30.0,2,2,2,222,Hibernating
3980,329,1.0,51.24,1,2,3,123,Others
3983,305,1.0,11.7,1,2,1,121,Hibernating
3984,264,1.0,43.0,1,2,2,122,Hibernating
3985,4,1.0,120.82,5,2,4,524,Potential Loyalist
3988,240,1.0,26.0,1,2,1,121,Hibernating
3990,250,1.0,10.25,1,2,1,121,Hibernating
3992,178,1.0,120.55,2,2,4,224,Others
3995,24,1.0,125.0,5,2,4,524,Potential Loyalist
3998,71,1.0,58.51,4,2,3,423,Potential Loyalist
3999,10,1.0,217.01999999999998,5,2,5,525,Potential Loyalist
4001,124,1.0,88.72,3,2,3,323,Others
4003,278,1.0,0.0,1,2,1,121,Hibernating
4005,140,1.0,20.0,3,2,1,321,Others
4010,361,1.0,87.3,1,2,3,123,Others
4011,74,1.0,24.9,4,2,1,421,Potential Loyalist
4013,182,1.0,15.0,2,2,1,221,Hibernating
4017,75,2.0,206.24,4,5,5,455,Loyal Customers
4020,317,1.0,15.12,1,2,1,121,Hibernating
4022,74,1.0,144.34,4,2,4,424,Potential Loyalist
4023,329,1.0,20.16,1,2,1,121,Hibernating
4025,66,1.0,190.0,4,2,5,425,Potential Loyalist
4027,4,1.0,65.23,5,2,3,523,Potential Loyalist
4028,199,1.0,600.04,2,2,5,225,Others
4030,349,1.0,29.18,1,2,2,122,Hibernating
4032,15,1.0,323.0,5,2,5,525,Potential Loyalist
4035,285,1.0,174.72,1,2,4,124,Others
4036,150,1.0,91.62,3,2,4,324,Others
4041,30,1.0,82.7,5,2,3,523,Potential Loyalist
4042,59,1.0,44.8,4,2,2,422,Potential Loyalist
4043,210,1.0,257.93,2,2,5,225,Others
4045,53,1.0,44.7,4,2,2,422,Potential Loyalist
4047,78,1.0,57.42,4,2,3,423,Potential Loyalist
4049,72,1.0,50.16,4,2,3,423,Potential Loyalist
4050,38,1.0,59.8,5,2,3,523,Potential Loyalist
4051,214,1.0,22.9,2,2,1,221,Hibernating
4052,86,1.0,152.94,4,2,4,424,Potential Loyalist
4053,163,1.0,71.55,2,2,3,223,Others
4054,76,1.0,218.24,4,2,5,425,Potential Loyalist
4062,269,1.0,412.0,1,2,5,125,Others
4064,92,1.0,427.12,3,2,5,325,Others
4065,61,1.0,64.01,4,2,3,423,Potential Loyalist
4067,216,1.0,62.9,2,2,3,223,Others
4069,37,1.0,211.57,5,2,5,525,Potential Loyalist
4070,90,1.0,35.58,3,2,2,322,Others
4071,36,1.5,235.43,5,5,5,555,Champions
4073,28,1.0,169.71,5,2,4,524,Potential Loyalist
4075,138,2.0,48.31,3,5,2,352,Frequent Low Spenders
4076,148,1.0,11.33,3,2,1,321,Others
4077,145,1.0,188.72,3,2,5,325,Others
4079,18,1.0,88.69999999999999,5,2,3,523,Potential Loyalist
4080,45,1.0,250.14999999999998,4,2,5,425,Potential Loyalist
4081,25,1.0,284.83000000000004,5,2,5,525,Potential Loyalist
4082,109,1.0,147.76,3,2,4,324,Others
4083,90,1.0,186.82,3,2,5,325,Others
4085,3,1.5,127.04,5,5,4,554,Champions
4086,70,2.0,79.9,4,5,3,453,Loyal Customers
4089,87,1.0,19.41,3,2,1,321,Others
4090,80,1.0,29.1,4,2,2,422,Potential Loyalist
4091,278,1.0,60.24,1,2,3,123,Others
4095,48,1.0,33.0,4,2,2,422,Potential Loyalist
4097,45,1.0,79.9,4,2,3,423,Potential Loyalist
4099,107,1.0,78.94,3,2,3,323,Others
4100,191,1.0,24.05,2,2,1,221,Hibernating
4101,213,1.0,11.33,2,2,1,221,Hibernating
4105,37,1.0,91.33,5,2,4,524,Potential Loyalist
4107,135,1.0,40.0,3,2,2,322,Others
4108,0,1.0,48.95,5,2,2,522,Potential Loyalist
4110,58,1.0,77.16,4,2,3,423,Potential Loyalist
4111,51,1.0,86.62,4,2,3,423,Potential Loyalist
4113,49,1.0,67.7,4,2,3,423,Potential Loyalist
4115,166,1.0,57.1,2,2,3,223,Others
4119,48,1.0,92.74000000000001,4,2,4,424,Potential Loyalist
4120,14,1.0,63.2,5,2,3,523,Potential Loyalist
4121,105,1.0,237.79000000000002,3,2,5,325,Others
4122,32,1.0,139.8,5,2,4,524,Potential Loyalist
4127,32,1.0,33.74,5,2,2,522,Potential Loyalist
4129,188,1.0,22.54,2,2,1,221,Hibernating
4131,44,1.0,16.72,4,2,1,421,Potential Loyalist
4132,19,1.0,342.85,5,2,5,525,Potential Loyalist
4133,125,1.0,20.93,3,2,1,321,Others
4134,32,1.0,216.72,5,2,5,525,Potential Loyalist
4138,247,1.0,18.0,1,2,1,121,Hibernating
4139,194,1.0,25.0,2,2,1,221,Hibernating
4140,226,1.0,15.93,2,2,1,221,Hibernating
4145,313,1.0,68.73,1,2,3,123,Others
4148,9,1.0,31.0,5,2,2,522,Potential Loyalist
4151,124,1.0,94.58,3,2,4,324,Others
4153,70,1.0,59.83,4,2,3,423,Potential Loyalist
4154,224,1.0,14.02,2,2,1,221,Hibernating
4155,128,1.0,49.9,3,2,2,322,Others
4163,102,1.0,112.94,3,2,4,324,Others
4164,163,1.0,41.87,2,2,2,222,Hibernating
4169,170,1.0,35.0,2,2,2,222,Hibernating
4170,281,1.0,43.0,1,2,2,122,Hibernating
4171,23,1.0,29.8,5,2,2,522,Potential Loyalist
4173,87,1.0,45.59,3,2,2,322,Others
4174,31,1.0,43.51,5,2,2,522,Potential Loyalist
4175,121,1.5,164.61,3,5,4,354,Others
4176,24,1.0,172.93,5,2,4,524,Potential Loyalist
4178,287,1.0,60.24,1,2,3,123,Others
4180,243,1.0,23.0,1,2,1,121,Hibernating
4181,36,1.5,172.54,5,5,4,554,Champions
4185,236,1.0,18.0,1,2,1,121,Hibernating
4188,50,1.0,424.15,4,2,5,425,Potential Loyalist
4191,83,1.0,72.8,4,2,3,423,Potential Loyalist
4192,37,1.0,40.0,5,2,2,522,Potential Loyalist
4193,35,1.0,83.28,5,2,3,523,Potential Loyalist
4194,214,1.0,158.24,2,2,4,224,Others
4197,42,1.0,84.53,4,2,3,423,Potential Loyalist
4200,204,1.0,24.9,2,2,1,221,Hibernating
4201,94,1.0,35.019999999999996,3,2,2,322,Others
4203,10,1.0,25.8,5,2,1,521,Potential Loyalist
4208,18,1.0,104.57,5,2,4,524,Potential Loyalist
4209,215,1.0,14.02,2,2,1,221,Hibernating
4212,18,1.0,149.7,5,2,4,524,Potential Loyalist
4214,227,1.0,32.76,2,2,2,222,Hibernating
4216,36,1.0,415.5,5,2,5,525,Potential Loyalist
4218,304,1.0,85.8,1,2,3,123,Others
4221,115,1.0,79.9,3,2,3,323,Others
4224,128,1.0,122.37,3,2,4,324,Others
4225,349,1.0,53.66,1,2,3,123,Others
4226,62,1.0,164.9,4,2,4,424,Potential Loyalist
4227,201,1.0,22.1,2,2,1,221,Hibernating
4228,177,1.0,1264.21,2,2,5,225,Others
4230,225,1.0,28.0,2,2,2,222,Hibernating
4232,36,1.0,67.83,5,2,3,523,Potential Loyalist
4233,30,1.0,168.5,5,2,4,524,Potential Loyalist
4234,243,1.0,158.24,1,2,4,124,Others
4237,135,1.0,0.0,3,2,1,321,Others
4239,81,1.0,39.9,4,2,2,422,Potential Loyalist
4241,136,1.0,69.2,3,2,3,323,Others
4242,17,1.0,79.8,5,2,3,523,Potential Loyalist
4244,178,1.0,11.33,2,2,1,221,Hibernating
4245,59,1.0,199.9,4,2,5,425,Potential Loyalist
4246,100,1.0,90.0,3,2,4,324,Others
4250,311,1.0,284.31,1,2,5,125,Others
4257,171,1.0,10.0,2,2,1,221,Hibernating
4258,61,1.0,16.72,4,2,1,421,Potential Loyalist
4259,63,2.0,67.27000000000001,4,5,3,453,Loyal Customers
4264,299,1.0,52.7,1,2,3,123,Others
4265,308,1.0,9.73,1,2,1,121,Hibernating
4266,151,1.0,38.49,3,2,2,322,Others
4267,65,1.0,29.1,4,2,2,422,Potential Loyalist
4270,55,1.0,168.24,4,2,4,424,Potential Loyalist
4271,11,1.0,96.54,5,2,4,524,Potential Loyalist
4272,67,1.0,1898.55,4,2,5,425,Potential Loyalist
4275,107,1.0,59.8,3,2,3,323,Others
4276,94,1.0,88.72,3,2,3,323,Others
4278,70,1.0,11.7,4,2,1,421,Potential Loyalist
4279,185,1.0,15.0,2,2,1,221,Hibernating
4282,348,1.0,15.12,1,2,1,121,Hibernating
4283,157,1.0,13.23,2,2,1,221,Hibernating
4284,304,1.0,22.46,1,2,1,121,Hibernating
4288,228,1.0,53.9,2,2,3,223,Others
4289,173,1.0,64.01,2,2,3,223,Others
4290,340,1.0,40.97,1,2,2,122,Hibernating
4291,181,1.0,48.93,2,2,2,222,Hibernating
4292,64,2.0,46.72,4,5,2,452,Potential Loyalist
4294,32,1.0,64.96000000000001,5,2,3,523,Potential Loyalist
4296,272,1.0,114.6,1,2,4,124,Others
4297,359,1.0,28.9,1,2,2,122,Hibernating
4299,45,1.0,162.87,4,2,4,424,Potential Loyalist
4301,227,1.0,31.0,2,2,2,222,Hibernating
4304,59,1.0,112.35000000000001,4,2,4,424,Potential Loyalist
4309,73,1.0,216.98,4,2,5,425,Potential Loyalist
4310,51,1.0,43.0,4,2,2,422,Potential Loyalist
4317,266,1.0,36.0,1,2,2,122,Hibernating
4319,5,1.0,60.0,5,2,3,523,Potential Loyalist
4321,205,1.0,203.13,2,2,5,225,Others
4322,225,1.0,513.38,2,2,5,225,Others
4323,37,1.0,48.510000000000005,5,2,2,522,Potential Loyalist
4324,213,1.0,33.769999999999996,2,2,2,222,Hibernating
4325,17,1.0,9.9,5,2,1,521,Potential Loyalist
4326,50,1.0,125.0,4,2,4,424,Potential Loyalist
4327,333,1.0,105.65,1,2,4,124,Others
4329,190,1.0,120.55,2,2,4,224,Others
4334,50,1.0,182.79,4,2,4,424,Potential Loyalist
4336,86,1.0,84.9,4,2,3,423,Potential Loyalist
4337,143,1.0,90.32,3,2,4,324,Others
4338,92,2.0,1158.97,3,5,5,355,Others
4340,192,1.0,30.0,2,2,2,222,Hibernating
4341,34,1.0,44.7,5,2,2,522,Potential Loyalist
4343,255,1.0,160.0,1,2,4,124,Others
4345,46,1.0,39.44,4,2,2,422,Potential Loyalist
4346,3,1.0,25.9,5,2,1,521,Potential Loyalist
4348,41,2.0,124.66,4,5,4,454,Loyal Customers
4349,0,1.0,25.8,5,2,1,521,Potential Loyalist
4350,87,1.0,89.76,3,2,4,324,Others
4351,208,1.0,199.81,2,2,5,225,Others
4353,157,1.0,101.04,2,2,4,224,Others
4354,131,1.0,161.87,3,2,4,324,Others
4356,340,1.0,9.24,1,2,1,121,Hibernating
4357,166,1.0,200.0,2,2,5,225,Others
4358,120,1.0,156.91,3,2,4,324,Others
4359,348,1.0,117.8,1,2,4,124,Others
4361,236,1.0,158.24,1,2,4,124,Others
4362,311,1.0,24.9,1,2,1,121,Hibernating
4368,297,1.0,273.65,1,2,5,125,Others
4369,37,1.0,230.07999999999998,5,2,5,525,Potential Loyalist
4376,229,1.0,353.43,2,2,5,225,Others
4380,77,1.3333333333333333,133.35,4,5,4,454,Loyal Customers
4381,214,1.0,877.06,2,2,5,225,Others
4386,146,1.0,25.0,3,2,1,321,Others
4387,220,1.0,56.0,2,2,3,223,Others
4388,300,1.0,19.32,1,2,1,121,Hibernating
4389,51,1.0,199.0,4,2,5,425,Potential Loyalist
4393,18,1.0,49.0,5,2,2,522,Potential Loyalist
4394,73,1.0,32.87,4,2,2,422,Potential Loyalist
4395,63,1.0,75.82,4,2,3,423,Potential Loyalist
4396,43,1.0,240.9,4,2,5,425,Potential Loyalist
4397,305,1.0,59.64,1,2,3,123,Others
4401,58,1.0,381.84,4,2,5,425,Potential Loyalist
4402,16,1.0,59.0,5,2,3,523,Potential Loyalist
4406,116,1.0,774.49,3,2,5,325,Others
4412,46,1.0,42.28,4,2,2,422,Potential Loyalist
4413,229,1.0,45.39,2,2,2,222,Hibernating
4418,2,1.0,97.97,5,2,4,524,Potential Loyalist
4419,86,1.0,68.72,4,2,3,423,Potential Loyalist
4420,40,1.0,69.2,4,2,3,423,Potential Loyalist
4423,80,1.0,14.9,4,2,1,421,Potential Loyalist
4424,197,1.0,15.0,2,2,1,221,Hibernating
4434,101,1.0,20.0,3,2,1,321,Others
4437,54,1.0,122.7,4,2,4,424,Potential Loyalist
4439,214,1.0,103.46,2,2,4,224,Others
4443,22,1.0,49.8,5,2,2,522,Potential Loyalist
4448,134,1.0,58.86,3,2,3,323,Others
4449,317,1.0,232.54000000000002,1,2,5,125,Others
4452,204,1.0,48.33,2,2,2,222,Hibernating
4453,15,1.0,196.32999999999998,5,2,5,525,Potential Loyalist
4454,107,1.0,60.0,3,2,3,323,Others
4457,340,1.0,44.2,1,2,2,122,Hibernating
4458,95,1.0,16.72,3,2,1,321,Others
4459,56,1.0,40.0,4,2,2,422,Potential Loyalist
4460,340,1.0,60.36,1,2,3,123,Others
4462,111,1.0,569.97,3,2,5,325,Others
4463,121,1.0,59.43,3,2,3,323,Others
4465,187,1.0,124.35000000000001,2,2,4,224,Others
4469,43,1.0,156.49,4,2,4,424,Potential Loyalist
4471,47,1.0,26.41,4,2,1,421,Potential Loyalist
4474,74,1.0,49.9,4,2,2,422,Potential Loyalist
4476,340,1.0,27.13,1,2,1,121,Hibernating
4477,43,1.0,568.5,4,2,5,425,Potential Loyalist
4478,2,1.0,139.87,5,2,4,524,Potential Loyalist
4480,26,1.0,19.41,5,2,1,521,Potential Loyalist
4482,309,1.0,94.52,1,2,4,124,Others
4486,36,1.0,327.55,5,2,5,525,Potential Loyalist
4489,32,1.0,9.91,5,2,1,521,Potential Loyalist
4490,107,1.0,37.03,3,2,2,322,Others
4493,52,1.0,699.8,4,2,5,425,Potential Loyalist
4495,187,1.0,190.49,2,2,5,225,Others
4496,122,1.0,24.43,3,2,1,321,Others
4497,122,1.0,87.43,3,2,3,323,Others
4498,24,1.0,104.87,5,2,4,524,Potential Loyalist
4501,50,3.0,832.46,4,5,5,455,Loyal Customers
4502,65,1.0,14.9,4,2,1,421,Potential Loyalist
4507,13,1.0,33.0,5,2,2,522,Potential Loyalist
4508,337,1.0,74.53,1,2,3,123,Others
4509,357,1.0,30.24,1,2,2,122,Hibernating
4510,93,1.0,19.9,3,2,1,321,Others
4511,90,1.0,77.16,3,2,3,323,Others
4513,85,1.0,30.0,4,2,2,422,Potential Loyalist
4514,13,1.0,237.2,5,2,5,525,Potential Loyalist
4518,116,1.0,15.0,3,2,1,321,Others
4519,65,1.0,62.33,4,2,3,423,Potential Loyalist
4521,64,1.0,29.8,4,2,2,422,Potential Loyalist
4522,178,1.0,88.67,2,2,3,223,Others
4524,115,1.0,43.35,3,2,2,322,Others
4526,73,1.0,29.1,4,2,2,422,Potential Loyalist
4527,48,1.0,9.9,4,2,1,421,Potential Loyalist
4528,95,1.0,15.0,3,2,1,321,Others
4529,241,1.0,98.0,1,2,4,124,Others
4531,45,1.0,97.8,4,2,4,424,Potential Loyalist
4532,193,1.0,30.0,2,2,2,222,Hibernating
4535,87,1.0,75.0,3,2,3,323,Others
4536,131,1.0,90.09,3,2,4,324,Others
4539,241,1.0,12.12,1,2,1,121,Hibernating
4540,81,1.0,9.9,4,2,1,421,Potential Loyalist
4541,67,1.0,249.9,4,2,5,425,Potential Loyalist
4542,36,1.0,11.23,5,2,1,521,Potential Loyalist
4543,95,1.0,37.03,3,2,2,322,Others
4545,124,2.0,136.7,3,5,4,354,Others
4546,34,1.0,623.5799999999999,5,2,5,525,Potential Loyalist
4548,32,1.0,37.1,5,2,2,522,Potential Loyalist
4549,17,1.0,73.80000000000001,5,2,3,523,Potential Loyalist
4550,256,1.0,28.93,1,2,2,122,Hibernating
4552,239,1.0,23.72,1,2,1,121,Hibernating
4553,332,1.0,65.52,1,2,3,123,Others
4554,18,1.0,144.0,5,2,4,524,Potential Loyalist
4555,102,1.0,67.7,3,2,3,323,Others
4556,57,1.0,2405.0,4,2,5,425,Potential Loyalist
4557,32,1.0,30.0,5,2,2,522,Potential Loyalist
4559,84,1.0,139.4,4,2,4,424,Potential Loyalist
4560,194,1.0,14.9,2,2,1,221,Hibernating
4561,276,1.0,67.92,1,2,3,123,Others
4562,68,1.0,45.64,4,2,2,422,Potential Loyalist
4564,32,1.0,149.7,5,2,4,524,Potential Loyalist
4568,8,1.0,50.0,5,2,2,522,Potential Loyalist
4569,78,1.0,179.91,4,2,4,424,Potential Loyalist
4572,338,1.0,120.48,1,2,4,124,Others
4574,30,1.0,75.0,5,2,3,523,Potential Loyalist
4576,233,1.0,22.1,1,2,1,121,Hibernating
4579,174,1.0,23.79,2,2,1,221,Hibernating
4580,82,1.0,11.33,4,2,1,421,Potential Loyalist
4583,110,1.0,17.43,3,2,1,321,Others
4584,142,1.0,15.0,3,2,1,321,Others
4585,242,1.0,117.7,1,2,4,124,Others
4587,157,1.0,30.0,2,2,2,222,Hibernating
4588,45,1.0,20.0,4,2,1,421,Potential Loyalist
4589,345,1.0,31.92,1,2,2,122,Hibernating
4592,167,1.0,52.37,2,2,3,223,Others
4593,327,1.0,50.37,1,2,3,123,Others
4594,208,1.0,28.0,2,2,2,222,Hibernating
4595,285,1.0,52.7,1,2,3,123,Others
4596,58,1.0,1799.58,4,2,5,425,Potential Loyalist
4601,60,1.0,29.9,4,2,2,422,Potential Loyalist
4603,218,2.0,82.42,2,5,3,253,At Risk
4605,56,1.0,15.0,4,2,1,421,Potential Loyalist
4607,188,1.0,49.05,2,2,2,222,Hibernating
4608,26,1.0,52.7,5,2,3,523,Potential Loyalist
4610,86,1.0,112.28,4,2,4,424,Potential Loyalist
4613,45,1.0,90.0,4,2,4,424,Potential Loyalist
4615,34,1.0,60.0,5,2,3,523,Potential Loyalist
4617,13,1.0,114.34,5,2,4,524,Potential Loyalist
4618,32,1.0,68.74,5,2,3,523,Potential Loyalist
4621,13,1.0,55.0,5,2,3,523,Potential Loyalist
4623,113,1.0,508.08,3,2,5,325,Others
4626,310,1.0,15.12,1,2,1,121,Hibernating
4631,27,1.0,26.72,5,2,1,521,Potential Loyalist
4632,71,1.0,102.19,4,2,4,424,Potential Loyalist
